Industry,Region,Month,Frequency,Year
New Energy Vehicles,Fujian,3,0,2019
New Energy Vehicles,Guangdong,3,0,2019
New Energy Vehicles,Hainan,3,0,2019
New Energy Vehicles,Jiangsu,3,0,2019
New Energy Vehicles,Others,3,0,2019
New Energy Vehicles,Shanghai,3,0,2019
New Energy Vehicles,Zhejiang,3,0,2019
New Materials,Hubei,3,0,2019
New Materials,Hunan,3,0,2019
New Materials,Inner Mongolia,3,1,2019
New Materials,Jiangsu,3,0,2019
New Materials,Liaoning,3,0,2019
New Materials,Others,3,1,2019
New Materials,Shanghai,3,0,2019
New Materials,Sichuan,3,0,2019
New Materials,Yunnan,3,0,2019
New Materials,Zhejiang,3,0,2019
Rail Transit,Beijing,3,0,2019
Rail Transit,Chongqing,3,0,2019
Rail Transit,Liaoning,3,0,2019
Rail Transit,Macau,3,0,2019
Rail Transit,Others,3,0,2019
Rail Transit,Zhejiang,3,0,2019
Robotics,Beijing,3,0,2019
Robotics,Chongqing,3,0,2019
Robotics,Gansu,3,0,2019
Robotics,Guangdong,3,0,2019
Robotics,Heilongjiang,3,0,2019
Robotics,Hubei,3,0,2019
Robotics,Jiangsu,3,0,2019
Robotics,Jilin,3,1,2019
Robotics,Liaoning,3,0,2019
Robotics,Others,3,1,2019
Robotics,Shandong,3,0,2019
Robotics,Shanghai,3,1,2019
Robotics,Tianjin,3,0,2019
Robotics,Xinjiang,3,0,2019
Robotics,Zhejiang,3,0,2019
Agricultural Machinery,Hubei,4,0,2019
Agricultural Machinery,Xinjiang,4,0,2019
Biopharmaceuticals,Beijing,4,0,2019
Biopharmaceuticals,Hubei,4,1,2019
Biopharmaceuticals,Inner Mongolia,4,0,2019
Biopharmaceuticals,Jiangsu,4,0,2019
Biopharmaceuticals,Jiangxi,4,0,2019
Biopharmaceuticals,Others,4,1,2019
Biopharmaceuticals,Shanghai,4,0,2019
Biopharmaceuticals,Yunnan,4,0,2019
Biopharmaceuticals,Zhejiang,4,0,2019
Information Technology,Beijing,4,1,2019
Information Technology,Chongqing,4,0,2019
Information Technology,Guangdong,4,0,2019
Information Technology,Guizhou,4,0,2019
Information Technology,Heilongjiang,4,0,2019
Information Technology,Jiangxi,4,0,2019
Information Technology,Macau,4,0,2019
Information Technology,Others,4,4,2019
Information Technology,Shanghai,4,0,2019
Information Technology,Tianjin,4,0,2019
Information Technology,Zhejiang,4,0,2019
New Energy Vehicles,Beijing,4,1,2019
New Energy Vehicles,Chongqing,4,0,2019
New Energy Vehicles,Fujian,4,0,2019
New Energy Vehicles,Guangdong,4,0,2019
New Energy Vehicles,Hainan,4,1,2019
New Energy Vehicles,Jiangsu,4,0,2019
New Energy Vehicles,Others,4,0,2019
New Energy Vehicles,Shanghai,4,0,2019
New Energy Vehicles,Zhejiang,4,0,2019
New Materials,Hubei,4,0,2019
New Materials,Hunan,4,0,2019
New Materials,Inner Mongolia,4,0,2019
New Materials,Jiangsu,4,0,2019
New Materials,Liaoning,4,0,2019
New Materials,Others,4,0,2019
New Materials,Shanghai,4,0,2019
New Materials,Sichuan,4,0,2019
New Materials,Yunnan,4,0,2019
New Materials,Zhejiang,4,0,2019
Rail Transit,Beijing,4,2,2019
Rail Transit,Chongqing,4,0,2019
Rail Transit,Liaoning,4,0,2019
Rail Transit,Macau,4,0,2019
Rail Transit,Others,4,0,2019
Rail Transit,Zhejiang,4,0,2019
Robotics,Beijing,4,2,2019
Robotics,Chongqing,4,0,2019
Robotics,Gansu,4,0,2019
Robotics,Guangdong,4,0,2019
Robotics,Heilongjiang,4,0,2019
Robotics,Hubei,4,0,2019
Robotics,Jiangsu,4,0,2019
Robotics,Jilin,4,0,2019
Robotics,Liaoning,4,0,2019
Robotics,Others,4,0,2019
Robotics,Shandong,4,0,2019
Robotics,Shanghai,4,1,2019
Robotics,Tianjin,4,0,2019
Robotics,Xinjiang,4,0,2019
Robotics,Zhejiang,4,0,2019
Agricultural Machinery,Hubei,5,0,2019
Agricultural Machinery,Xinjiang,5,0,2019
Biopharmaceuticals,Beijing,5,0,2019
Biopharmaceuticals,Hubei,5,0,2019
Biopharmaceuticals,Inner Mongolia,5,0,2019
Biopharmaceuticals,Jiangsu,5,0,2019
Biopharmaceuticals,Jiangxi,5,0,2019
Biopharmaceuticals,Others,5,0,2019
Biopharmaceuticals,Shanghai,5,0,2019
Biopharmaceuticals,Yunnan,5,1,2019
Biopharmaceuticals,Zhejiang,5,1,2019
Information Technology,Beijing,5,0,2019
Information Technology,Chongqing,5,1,2019
Information Technology,Guangdong,5,1,2019
Information Technology,Guizhou,5,1,2019
Information Technology,Heilongjiang,5,0,2019
Information Technology,Jiangxi,5,0,2019
Information Technology,Macau,5,0,2019
Information Technology,Others,5,2,2019
Information Technology,Shanghai,5,2,2019
Information Technology,Tianjin,5,0,2019
Information Technology,Zhejiang,5,0,2019
New Energy Vehicles,Beijing,5,0,2019
New Energy Vehicles,Chongqing,5,0,2019
New Energy Vehicles,Fujian,5,0,2019
New Energy Vehicles,Guangdong,5,2,2019
New Energy Vehicles,Hainan,5,0,2019
New Energy Vehicles,Jiangsu,5,0,2019
New Energy Vehicles,Others,5,2,2019
New Energy Vehicles,Shanghai,5,1,2019
New Energy Vehicles,Zhejiang,5,0,2019
New Materials,Hubei,5,0,2019
New Materials,Hunan,5,1,2019
New Materials,Inner Mongolia,5,0,2019
New Materials,Jiangsu,5,0,2019
New Materials,Liaoning,5,0,2019
New Materials,Others,5,0,2019
New Materials,Shanghai,5,1,2019
New Materials,Sichuan,5,1,2019
New Materials,Yunnan,5,1,2019
New Materials,Zhejiang,5,0,2019
Rail Transit,Beijing,5,0,2019
Rail Transit,Chongqing,5,0,2019
Rail Transit,Liaoning,5,0,2019
Rail Transit,Macau,5,0,2019
Rail Transit,Others,5,0,2019
Rail Transit,Zhejiang,5,0,2019
Robotics,Beijing,5,1,2019
Robotics,Chongqing,5,0,2019
Robotics,Gansu,5,0,2019
Robotics,Guangdong,5,0,2019
Robotics,Heilongjiang,5,1,2019
Robotics,Hubei,5,0,2019
Robotics,Jiangsu,5,0,2019
Robotics,Jilin,5,0,2019
Robotics,Liaoning,5,0,2019
Robotics,Others,5,1,2019
Robotics,Shandong,5,0,2019
Robotics,Shanghai,5,2,2019
Robotics,Tianjin,5,2,2019
Robotics,Xinjiang,5,0,2019
Robotics,Zhejiang,5,0,2019
Agricultural Machinery,Hubei,6,0,2019
Agricultural Machinery,Xinjiang,6,0,2019
Biopharmaceuticals,Beijing,6,0,2019
Biopharmaceuticals,Hubei,6,0,2019
Biopharmaceuticals,Inner Mongolia,6,0,2019
Biopharmaceuticals,Jiangsu,6,0,2019
Biopharmaceuticals,Jiangxi,6,0,2019
Biopharmaceuticals,Others,6,1,2019
Biopharmaceuticals,Shanghai,6,1,2019
Biopharmaceuticals,Yunnan,6,0,2019
Biopharmaceuticals,Zhejiang,6,1,2019
Information Technology,Beijing,6,0,2019
Information Technology,Chongqing,6,0,2019
Information Technology,Guangdong,6,0,2019
Information Technology,Guizhou,6,0,2019
Information Technology,Heilongjiang,6,0,2019
Information Technology,Jiangxi,6,1,2019
Information Technology,Macau,6,0,2019
Information Technology,Others,6,5,2019
Information Technology,Shanghai,6,1,2019
Information Technology,Tianjin,6,0,2019
Information Technology,Zhejiang,6,0,2019
New Energy Vehicles,Beijing,6,0,2019
New Energy Vehicles,Chongqing,6,0,2019
New Energy Vehicles,Fujian,6,0,2019
New Energy Vehicles,Guangdong,6,0,2019
New Energy Vehicles,Hainan,6,0,2019
New Energy Vehicles,Jiangsu,6,0,2019
New Energy Vehicles,Others,6,1,2019
New Energy Vehicles,Shanghai,6,0,2019
New Energy Vehicles,Zhejiang,6,0,2019
New Materials,Hubei,6,0,2019
New Materials,Hunan,6,0,2019
New Materials,Inner Mongolia,6,0,2019
New Materials,Jiangsu,6,0,2019
New Materials,Liaoning,6,0,2019
New Materials,Others,6,0,2019
New Materials,Shanghai,6,1,2019
New Materials,Sichuan,6,0,2019
New Materials,Yunnan,6,0,2019
New Materials,Zhejiang,6,0,2019
Rail Transit,Beijing,6,1,2019
Rail Transit,Chongqing,6,1,2019
Rail Transit,Liaoning,6,0,2019
Rail Transit,Macau,6,0,2019
Rail Transit,Others,6,0,2019
Rail Transit,Zhejiang,6,0,2019
Robotics,Beijing,6,0,2019
Robotics,Chongqing,6,0,2019
Robotics,Gansu,6,0,2019
Robotics,Guangdong,6,1,2019
Robotics,Heilongjiang,6,0,2019
Robotics,Hubei,6,1,2019
Robotics,Jiangsu,6,0,2019
Robotics,Jilin,6,0,2019
Robotics,Liaoning,6,1,2019
Robotics,Others,6,1,2019
Robotics,Shandong,6,0,2019
Robotics,Shanghai,6,0,2019
Robotics,Tianjin,6,0,2019
Robotics,Xinjiang,6,0,2019
Robotics,Zhejiang,6,1,2019
Agricultural Machinery,Hubei,7,0,2019
Agricultural Machinery,Xinjiang,7,1,2019
Biopharmaceuticals,Beijing,7,0,2019
Biopharmaceuticals,Hubei,7,0,2019
Biopharmaceuticals,Inner Mongolia,7,0,2019
Biopharmaceuticals,Jiangsu,7,0,2019
Biopharmaceuticals,Jiangxi,7,0,2019
Biopharmaceuticals,Others,7,0,2019
Biopharmaceuticals,Shanghai,7,1,2019
Biopharmaceuticals,Yunnan,7,0,2019
Biopharmaceuticals,Zhejiang,7,0,2019
Information Technology,Beijing,7,0,2019
Information Technology,Chongqing,7,0,2019
Information Technology,Guangdong,7,0,2019
Information Technology,Guizhou,7,0,2019
Information Technology,Heilongjiang,7,0,2019
Information Technology,Jiangxi,7,0,2019
Information Technology,Macau,7,0,2019
Information Technology,Others,7,3,2019
Information Technology,Shanghai,7,0,2019
Information Technology,Tianjin,7,0,2019
Information Technology,Zhejiang,7,0,2019
New Energy Vehicles,Beijing,7,0,2019
New Energy Vehicles,Chongqing,7,0,2019
New Energy Vehicles,Fujian,7,1,2019
New Energy Vehicles,Guangdong,7,0,2019
New Energy Vehicles,Hainan,7,1,2019
New Energy Vehicles,Jiangsu,7,1,2019
New Energy Vehicles,Others,7,0,2019
New Energy Vehicles,Shanghai,7,1,2019
New Energy Vehicles,Zhejiang,7,0,2019
New Materials,Hubei,7,0,2019
New Materials,Hunan,7,0,2019
New Materials,Inner Mongolia,7,0,2019
New Materials,Jiangsu,7,1,2019
New Materials,Liaoning,7,0,2019
New Materials,Others,7,0,2019
New Materials,Shanghai,7,1,2019
New Materials,Sichuan,7,0,2019
New Materials,Yunnan,7,0,2019
New Materials,Zhejiang,7,1,2019
Rail Transit,Beijing,7,1,2019
Rail Transit,Chongqing,7,0,2019
Rail Transit,Liaoning,7,0,2019
Rail Transit,Macau,7,0,2019
Rail Transit,Others,7,0,2019
Rail Transit,Zhejiang,7,0,2019
Robotics,Beijing,7,0,2019
Robotics,Chongqing,7,0,2019
Robotics,Gansu,7,0,2019
Robotics,Guangdong,7,1,2019
Robotics,Heilongjiang,7,0,2019
Robotics,Hubei,7,0,2019
Robotics,Jiangsu,7,1,2019
Robotics,Jilin,7,0,2019
Robotics,Liaoning,7,0,2019
Robotics,Others,7,0,2019
Robotics,Shandong,7,0,2019
Robotics,Shanghai,7,0,2019
Robotics,Tianjin,7,0,2019
Robotics,Xinjiang,7,0,2019
Robotics,Zhejiang,7,0,2019
Agricultural Machinery,Hubei,8,0,2019
Agricultural Machinery,Xinjiang,8,0,2019
Biopharmaceuticals,Beijing,8,0,2019
Biopharmaceuticals,Hubei,8,0,2019
Biopharmaceuticals,Inner Mongolia,8,0,2019
Biopharmaceuticals,Jiangsu,8,1,2019
Biopharmaceuticals,Jiangxi,8,0,2019
Biopharmaceuticals,Others,8,1,2019
Biopharmaceuticals,Shanghai,8,1,2019
Biopharmaceuticals,Yunnan,8,0,2019
Biopharmaceuticals,Zhejiang,8,0,2019
Information Technology,Beijing,8,0,2019
Information Technology,Chongqing,8,1,2019
Information Technology,Guangdong,8,0,2019
Information Technology,Guizhou,8,0,2019
Information Technology,Heilongjiang,8,0,2019
Information Technology,Jiangxi,8,0,2019
Information Technology,Macau,8,0,2019
Information Technology,Others,8,2,2019
Information Technology,Shanghai,8,1,2019
Information Technology,Tianjin,8,0,2019
Information Technology,Zhejiang,8,0,2019
New Energy Vehicles,Beijing,8,0,2019
New Energy Vehicles,Chongqing,8,0,2019
New Energy Vehicles,Fujian,8,0,2019
New Energy Vehicles,Guangdong,8,0,2019
New Energy Vehicles,Hainan,8,0,2019
New Energy Vehicles,Jiangsu,8,1,2019
New Energy Vehicles,Others,8,0,2019
New Energy Vehicles,Shanghai,8,0,2019
New Energy Vehicles,Zhejiang,8,0,2019
New Materials,Hubei,8,0,2019
New Materials,Hunan,8,0,2019
New Materials,Inner Mongolia,8,0,2019
New Materials,Jiangsu,8,0,2019
New Materials,Liaoning,8,0,2019
New Materials,Others,8,0,2019
New Materials,Shanghai,8,0,2019
New Materials,Sichuan,8,0,2019
New Materials,Yunnan,8,0,2019
New Materials,Zhejiang,8,0,2019
Rail Transit,Beijing,8,0,2019
Rail Transit,Chongqing,8,0,2019
Rail Transit,Liaoning,8,0,2019
Rail Transit,Macau,8,0,2019
Rail Transit,Others,8,0,2019
Rail Transit,Zhejiang,8,0,2019
Robotics,Beijing,8,1,2019
Robotics,Chongqing,8,0,2019
Robotics,Gansu,8,0,2019
Robotics,Guangdong,8,0,2019
Robotics,Heilongjiang,8,0,2019
Robotics,Hubei,8,0,2019
Robotics,Jiangsu,8,0,2019
Robotics,Jilin,8,0,2019
Robotics,Liaoning,8,0,2019
Robotics,Others,8,1,2019
Robotics,Shandong,8,0,2019
Robotics,Shanghai,8,1,2019
Robotics,Tianjin,8,0,2019
Robotics,Xinjiang,8,0,2019
Robotics,Zhejiang,8,0,2019
Agricultural Machinery,Hubei,9,0,2019
Agricultural Machinery,Xinjiang,9,0,2019
Biopharmaceuticals,Beijing,9,2,2019
Biopharmaceuticals,Hubei,9,0,2019
Biopharmaceuticals,Inner Mongolia,9,0,2019
Biopharmaceuticals,Jiangsu,9,0,2019
Biopharmaceuticals,Jiangxi,9,0,2019
Biopharmaceuticals,Others,9,0,2019
Biopharmaceuticals,Shanghai,9,1,2019
Biopharmaceuticals,Yunnan,9,0,2019
Biopharmaceuticals,Zhejiang,9,1,2019
Information Technology,Beijing,9,0,2019
Information Technology,Chongqing,9,0,2019
Information Technology,Guangdong,9,0,2019
Information Technology,Guizhou,9,0,2019
Information Technology,Heilongjiang,9,0,2019
Information Technology,Jiangxi,9,0,2019
Information Technology,Macau,9,0,2019
Information Technology,Others,9,1,2019
Information Technology,Shanghai,9,0,2019
Information Technology,Tianjin,9,0,2019
Information Technology,Zhejiang,9,0,2019
New Energy Vehicles,Beijing,9,2,2019
New Energy Vehicles,Chongqing,9,0,2019
New Energy Vehicles,Fujian,9,0,2019
New Energy Vehicles,Guangdong,9,0,2019
New Energy Vehicles,Hainan,9,0,2019
New Energy Vehicles,Jiangsu,9,0,2019
New Energy Vehicles,Others,9,1,2019
New Energy Vehicles,Shanghai,9,0,2019
New Energy Vehicles,Zhejiang,9,1,2019
New Materials,Hubei,9,1,2019
New Materials,Hunan,9,0,2019
New Materials,Inner Mongolia,9,0,2019
New Materials,Jiangsu,9,0,2019
New Materials,Liaoning,9,1,2019
New Materials,Others,9,0,2019
New Materials,Shanghai,9,0,2019
New Materials,Sichuan,9,1,2019
New Materials,Yunnan,9,0,2019
New Materials,Zhejiang,9,0,2019
Rail Transit,Beijing,9,0,2019
Rail Transit,Chongqing,9,0,2019
Rail Transit,Liaoning,9,0,2019
Rail Transit,Macau,9,0,2019
Rail Transit,Others,9,0,2019
Rail Transit,Zhejiang,9,0,2019
Robotics,Beijing,9,1,2019
Robotics,Chongqing,9,1,2019
Robotics,Gansu,9,0,2019
Robotics,Guangdong,9,0,2019
Robotics,Heilongjiang,9,1,2019
Robotics,Hubei,9,0,2019
Robotics,Jiangsu,9,0,2019
Robotics,Jilin,9,0,2019
Robotics,Liaoning,9,1,2019
Robotics,Others,9,0,2019
Robotics,Shandong,9,0,2019
Robotics,Shanghai,9,0,2019
Robotics,Tianjin,9,0,2019
Robotics,Xinjiang,9,0,2019
Robotics,Zhejiang,9,0,2019
Agricultural Machinery,Hubei,10,0,2019
Agricultural Machinery,Xinjiang,10,0,2019
Biopharmaceuticals,Beijing,10,0,2019
Biopharmaceuticals,Hubei,10,0,2019
Biopharmaceuticals,Inner Mongolia,10,0,2019
Biopharmaceuticals,Jiangsu,10,0,2019
Biopharmaceuticals,Jiangxi,10,0,2019
Biopharmaceuticals,Others,10,0,2019
Biopharmaceuticals,Shanghai,10,0,2019
Biopharmaceuticals,Yunnan,10,0,2019
Biopharmaceuticals,Zhejiang,10,0,2019
Information Technology,Beijing,10,0,2019
Information Technology,Chongqing,10,1,2019
Information Technology,Guangdong,10,0,2019
Information Technology,Guizhou,10,0,2019
Information Technology,Heilongjiang,10,1,2019
Information Technology,Jiangxi,10,0,2019
Information Technology,Macau,10,0,2019
Information Technology,Others,10,0,2019
Information Technology,Shanghai,10,1,2019
Information Technology,Tianjin,10,0,2019
Information Technology,Zhejiang,10,1,2019
New Energy Vehicles,Beijing,10,0,2019
New Energy Vehicles,Chongqing,10,1,2019
New Energy Vehicles,Fujian,10,0,2019
New Energy Vehicles,Guangdong,10,0,2019
New Energy Vehicles,Hainan,10,0,2019
New Energy Vehicles,Jiangsu,10,0,2019
New Energy Vehicles,Others,10,0,2019
New Energy Vehicles,Shanghai,10,0,2019
New Energy Vehicles,Zhejiang,10,0,2019
New Materials,Hubei,10,0,2019
New Materials,Hunan,10,0,2019
New Materials,Inner Mongolia,10,0,2019
New Materials,Jiangsu,10,0,2019
New Materials,Liaoning,10,0,2019
New Materials,Others,10,0,2019
New Materials,Shanghai,10,0,2019
New Materials,Sichuan,10,0,2019
New Materials,Yunnan,10,0,2019
New Materials,Zhejiang,10,0,2019
Rail Transit,Beijing,10,0,2019
Rail Transit,Chongqing,10,0,2019
Rail Transit,Liaoning,10,1,2019
Rail Transit,Macau,10,0,2019
Rail Transit,Others,10,0,2019
Rail Transit,Zhejiang,10,0,2019
Robotics,Beijing,10,0,2019
Robotics,Chongqing,10,1,2019
Robotics,Gansu,10,1,2019
Robotics,Guangdong,10,0,2019
Robotics,Heilongjiang,10,0,2019
Robotics,Hubei,10,0,2019
Robotics,Jiangsu,10,0,2019
Robotics,Jilin,10,0,2019
Robotics,Liaoning,10,0,2019
Robotics,Others,10,0,2019
Robotics,Shandong,10,0,2019
Robotics,Shanghai,10,1,2019
Robotics,Tianjin,10,0,2019
Robotics,Xinjiang,10,0,2019
Robotics,Zhejiang,10,0,2019
Agricultural Machinery,Hubei,11,0,2019
Agricultural Machinery,Xinjiang,11,0,2019
Biopharmaceuticals,Beijing,11,0,2019
Biopharmaceuticals,Hubei,11,0,2019
Biopharmaceuticals,Inner Mongolia,11,0,2019
Biopharmaceuticals,Jiangsu,11,1,2019
Biopharmaceuticals,Jiangxi,11,0,2019
Biopharmaceuticals,Others,11,0,2019
Biopharmaceuticals,Shanghai,11,0,2019
Biopharmaceuticals,Yunnan,11,0,2019
Biopharmaceuticals,Zhejiang,11,0,2019
Information Technology,Beijing,11,1,2019
Information Technology,Chongqing,11,0,2019
Information Technology,Guangdong,11,0,2019
Information Technology,Guizhou,11,0,2019
Information Technology,Heilongjiang,11,0,2019
Information Technology,Jiangxi,11,0,2019
Information Technology,Macau,11,0,2019
Information Technology,Others,11,2,2019
Information Technology,Shanghai,11,1,2019
Information Technology,Tianjin,11,0,2019
Information Technology,Zhejiang,11,0,2019
New Energy Vehicles,Beijing,11,2,2019
New Energy Vehicles,Chongqing,11,0,2019
New Energy Vehicles,Fujian,11,0,2019
New Energy Vehicles,Guangdong,11,0,2019
New Energy Vehicles,Hainan,11,0,2019
New Energy Vehicles,Jiangsu,11,0,2019
New Energy Vehicles,Others,11,0,2019
New Energy Vehicles,Shanghai,11,0,2019
New Energy Vehicles,Zhejiang,11,0,2019
New Materials,Hubei,11,0,2019
New Materials,Hunan,11,0,2019
New Materials,Inner Mongolia,11,0,2019
New Materials,Jiangsu,11,0,2019
New Materials,Liaoning,11,0,2019
New Materials,Others,11,0,2019
New Materials,Shanghai,11,0,2019
New Materials,Sichuan,11,0,2019
New Materials,Yunnan,11,0,2019
New Materials,Zhejiang,11,0,2019
Rail Transit,Beijing,11,0,2019
Rail Transit,Chongqing,11,0,2019
Rail Transit,Liaoning,11,0,2019
Rail Transit,Macau,11,0,2019
Rail Transit,Others,11,0,2019
Rail Transit,Zhejiang,11,0,2019
Robotics,Beijing,11,1,2019
Robotics,Chongqing,11,0,2019
Robotics,Gansu,11,0,2019
Robotics,Guangdong,11,0,2019
Robotics,Heilongjiang,11,0,2019
Robotics,Hubei,11,0,2019
Robotics,Jiangsu,11,0,2019
Robotics,Jilin,11,0,2019
Robotics,Liaoning,11,0,2019
Robotics,Others,11,2,2019
Robotics,Shandong,11,0,2019
Robotics,Shanghai,11,0,2019
Robotics,Tianjin,11,0,2019
Robotics,Xinjiang,11,0,2019
Robotics,Zhejiang,11,0,2019
Agricultural Machinery,Hubei,12,0,2019
Agricultural Machinery,Xinjiang,12,0,2019
Biopharmaceuticals,Beijing,12,0,2019
Biopharmaceuticals,Hubei,12,0,2019
Biopharmaceuticals,Inner Mongolia,12,0,2019
Biopharmaceuticals,Jiangsu,12,0,2019
Biopharmaceuticals,Jiangxi,12,0,2019
Biopharmaceuticals,Others,12,0,2019
Biopharmaceuticals,Shanghai,12,0,2019
Biopharmaceuticals,Yunnan,12,0,2019
Biopharmaceuticals,Zhejiang,12,0,2019
Information Technology,Beijing,12,0,2019
Information Technology,Chongqing,12,0,2019
Information Technology,Guangdong,12,0,2019
Information Technology,Guizhou,12,0,2019
Information Technology,Heilongjiang,12,0,2019
Information Technology,Jiangxi,12,0,2019
Information Technology,Macau,12,1,2019
Information Technology,Others,12,1,2019
Information Technology,Shanghai,12,1,2019
Information Technology,Tianjin,12,0,2019
Information Technology,Zhejiang,12,0,2019
New Energy Vehicles,Beijing,12,0,2019
New Energy Vehicles,Chongqing,12,0,2019
New Energy Vehicles,Fujian,12,0,2019
New Energy Vehicles,Guangdong,12,0,2019
New Energy Vehicles,Hainan,12,0,2019
New Energy Vehicles,Jiangsu,12,0,2019
New Energy Vehicles,Others,12,1,2019
New Energy Vehicles,Shanghai,12,0,2019
New Energy Vehicles,Zhejiang,12,0,2019
New Materials,Hubei,12,0,2019
New Materials,Hunan,12,1,2019
New Materials,Inner Mongolia,12,0,2019
New Materials,Jiangsu,12,0,2019
New Materials,Liaoning,12,0,2019
New Materials,Others,12,0,2019
New Materials,Shanghai,12,0,2019
New Materials,Sichuan,12,0,2019
New Materials,Yunnan,12,0,2019
New Materials,Zhejiang,12,0,2019
Rail Transit,Beijing,12,0,2019
Rail Transit,Chongqing,12,0,2019
Rail Transit,Liaoning,12,0,2019
Rail Transit,Macau,12,1,2019
Rail Transit,Others,12,0,2019
Rail Transit,Zhejiang,12,1,2019
Robotics,Beijing,12,0,2019
Robotics,Chongqing,12,0,2019
Robotics,Gansu,12,0,2019
Robotics,Guangdong,12,1,2019
Robotics,Heilongjiang,12,0,2019
Robotics,Hubei,12,0,2019
Robotics,Jiangsu,12,0,2019
Robotics,Jilin,12,0,2019
Robotics,Liaoning,12,0,2019
Robotics,Others,12,0,2019
Robotics,Shandong,12,0,2019
Robotics,Shanghai,12,0,2019
Robotics,Tianjin,12,0,2019
Robotics,Xinjiang,12,1,2019
Robotics,Zhejiang,12,0,2019
Agricultural Machinery,Beijing,1,0,2020
Agricultural Machinery,Chongqing,1,0,2020
Agricultural Machinery,Guangdong,1,0,2020
Agricultural Machinery,Inner Mongolia,1,1,2020
Agricultural Machinery,Jiangsu,1,0,2020
Agricultural Machinery,Others,1,0,2020
Agricultural Machinery,Shaanxi,1,0,2020
Agricultural Machinery,Zhejiang,1,0,2020
Biopharmaceuticals,Beijing,1,0,2020
Biopharmaceuticals,Chongqing,1,0,2020
Biopharmaceuticals,Guangdong,1,0,2020
Biopharmaceuticals,Jiangsu,1,0,2020
Biopharmaceuticals,Jilin,1,0,2020
Biopharmaceuticals,Others,1,0,2020
Biopharmaceuticals,Shandong,1,0,2020
Biopharmaceuticals,Shanghai,1,1,2020
Biopharmaceuticals,Yunnan,1,0,2020
Biopharmaceuticals,Zhejiang,1,0,2020
Information Technology,Beijing,1,0,2020
Information Technology,Chongqing,1,0,2020
Information Technology,Hong Kong,1,0,2020
Information Technology,Hubei,1,0,2020
Information Technology,Jiangsu,1,0,2020
